# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  hmm/phage-family-interpro-v4.hmm
# target sequence database:        phagescope/CHVD.fasta
# output directed to file:         output/CHVD_hmmout.txt
# per-seq hits tabular output:     output/CHVD_hmmout.tbl.txt
# show alignments in output:       no
# sequence reporting threshold:    E-value <= 0.001
# number of worker threads:        50
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       phage-family-interpro-v4  [M=997]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence                        Description
    ------- ------ -----    ------- ------ -----   ---- --  --------                        -----------
    2.5e-08   39.1   0.0    2.8e-08   39.0   0.0    1.0  1  SAMN10080898_a1_ct18654_vs1_17   
    3.1e-08   38.8   1.7    3.1e-08   38.8   1.7    1.9  2  SRS015890_a1_ct19784_vs1_3       
    3.8e-08   38.6   6.3    5.3e-07   34.8   6.3    2.1  1  SRS048791_a1_ct10163_77          
    4.4e-08   38.3   0.2    5.7e-08   38.0   0.2    1.1  1  SAMN11031293_a1_ct3915_27        
    4.6e-08   38.3   0.2      6e-08   37.9   0.2    1.1  1  SAMN00993239_a1_ct10242_vs1_13   
    8.7e-08   37.4   1.2    5.5e-07   34.7   1.2    2.0  1  SAMN00691414_b1_ct5_4            
    1.2e-07   36.9   1.9    1.8e-07   36.3   1.8    1.4  1  SAMN10080893_a1_ct138_23         
    5.4e-07   34.7   2.5    7.4e-07   34.3   1.8    1.5  1  SAMN09781775_a1_ct23918_2        
    5.8e-07   34.6   2.6      0.053   18.2   0.2    3.1  2  SRS097912_a1_ct22888_79          
    7.3e-07   34.3   1.4      1e-06   33.8   1.0    1.4  1  SAMN10408156_a1_ct3306_80        
    7.9e-07   34.2   0.2      1e-06   33.8   0.2    1.1  1  SAMN00791913_a1_ct1999_20        
    9.4e-07   33.9   0.2    7.2e-06   31.0   0.0    1.9  2  SRS019128_a1_ct241347_vs1_83     
    2.4e-06   32.6   3.0    2.4e-06   32.6   3.0    1.8  2  SAMN09781759_a1_ct8546_vs1_10    
    3.4e-06   32.1   2.1    7.9e-06   30.9   2.1    1.7  1  SRS144302_a1_ct18437_vs01_52     
    4.2e-06   31.8   2.7    1.1e-05   30.4   2.7    1.8  1  SRS148820_a1_ct27022_88          
    5.5e-06   31.4   2.4    1.3e-05   30.2   2.2    1.8  1  SRS062714_a1_ct13454_74          
      6e-06   31.3   0.8        9.6   10.7   0.1    3.1  3  SRS024087_a1_ct33756_71          
    6.5e-06   31.2   0.1      0.002   22.9   0.0    2.2  2  SRS019597_a1_ct24_vs01_41        
    9.1e-06   30.7   1.4    1.9e-05   29.6   1.4    1.6  1  SRS045602_a1_ct6836_21           
    9.1e-06   30.7   0.5    1.1e-05   30.5   0.5    1.0  1  SAMN00792026_a1_ct4550_1         
    9.8e-06   30.6   0.0     0.0015   23.4   0.0    2.0  2  SAMN00993239_a1_ct10242_vs1_10   
      2e-05   29.6   8.0    0.00014   26.7   8.1    2.1  1  SRS045049_a1_ct5097_vs01_2       
    2.1e-05   29.5   2.2    5.1e-05   28.2   2.2    1.7  1  SRS022145_a1_ct1_vs1_25          
    2.1e-05   29.5   2.2    5.1e-05   28.2   2.2    1.7  1  SRS144368_a1_ct35956_vs01_28     
     0.0009   24.1   2.6     0.0076   21.0   0.4    2.3  2  SAMN10080924_a1_ct7964_vs1_2     


Domain annotation for each sequence:
>> SAMEA2737831_b1_ct14_vs2_6  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1014.3   0.1         0         0     153     996 ..       9     905 ..       1     906 [] 0.97

>> SAMN00792000_a1_ct10192_45  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1013.0   0.1         0         0     153     996 ..       9     905 ..       1     906 [] 0.97

>> SAMEA3951737_b1_ct4_39  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1012.8   0.1         0         0     153     996 ..       9     905 ..       1     906 [] 0.97

>> SAMN10080901_a1_ct384_38  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1012.8   0.1         0         0     153     996 ..       9     905 ..       1     906 [] 0.97

>> SAMN10080877_a1_ct138_37  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1009.9   0.1  1.8e-305  1.4e-301     153     996 ..       9     905 ..       1     906 [] 0.97

>> SAMEA2737813_a1_ct27648_12  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1008.6   0.1  4.4e-305  3.4e-301     153     996 ..       9     905 ..       1     906 [] 0.97

>> SAMEA3951678_b1_ct5_16  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1006.7   0.1  1.7e-304  1.3e-300     153     996 ..       9     905 ..       1     906 [] 0.97

>> SAMN10080902_a1_ct31163_vs1_25  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1004.7   0.0  6.6e-304    5e-300     152     996 ..       8     882 ..       1     883 [] 0.97

>> SAMN10080912_a1_ct20335_vs1_46  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  959.2   0.1  3.6e-290  2.8e-286     153     996 ..      10     882 ..       1     883 [] 0.95

>> SAMEA2737787_a1_ct23066_12  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  863.4   0.0  3.4e-261  2.6e-257     153     996 ..       9     887 ..       2     888 .] 0.94

>> SAMN03418260_a1_ct40487_20  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  853.8   0.0  2.5e-258  1.9e-254     165     996 ..      20     892 ..       5     893 .] 0.92

>> SAMN00792109_a1_ct16482_13  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  853.0   0.0  4.5e-258  3.4e-254     165     996 ..      20     892 ..       5     893 .] 0.93

>> SAMN10080901_a1_ct415_5  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  849.2   0.0  6.5e-257    5e-253     165     996 ..      20     892 ..       5     893 .] 0.93

>> SAMN03418267_a1_ct52266_vs1_24  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  838.6   0.1  9.9e-254  7.6e-250     174     996 ..       1     873 [.       1     874 [] 0.94

>> SAMN10408130_a1_ct2517_vs1_45  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  829.8   0.0  4.6e-251  3.5e-247     154     996 ..      10     891 ..       3     892 .] 0.92

>> SAMN05827183_a1_ct4984_9  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  811.0   0.1  2.2e-245  1.7e-241     167     996 ..       8     870 ..       2     871 .] 0.91

>> SAMN00993241_a1_ct33137_vs1_11  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  802.6   0.4  7.5e-243  5.7e-239     161     996 ..      12     872 ..       2     873 .] 0.94

>> SAMN05826883_a1_ct3263_15  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  795.7   0.0  9.2e-241    7e-237     174     996 ..       1     874 [.       1     875 [] 0.94

>> SAMEA3951762_b1_ct5_31  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  793.9   0.1  3.1e-240  2.4e-236     175     996 ..       2     872 ..       1     873 [] 0.93

>> SAMN05826811_a1_ct30918_vs1_6  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  790.4   0.0  3.8e-239  2.9e-235     169     997 .]      20     878 .]       3     878 .] 0.92

>> SAMN00792106_b1_ct73_vs02_1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  790.1   0.2  4.6e-239  3.5e-235     419     996 ..       1     605 [.       1     606 [] 0.98

>> SAMN09781746_a1_ct21885_23  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  789.3   0.0  8.2e-239  6.2e-235     168     997 .]      19     878 .]       3     878 .] 0.92

>> SAMEA2737821_a1_ct5107_1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  787.4   0.0  2.9e-238  2.2e-234     168     997 .]      19     878 .]       3     878 .] 0.92

>> SAMN00691586_b1_ct8_29  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  787.2   0.0  3.4e-238  2.6e-234     168     997 .]      19     878 .]       3     878 .] 0.92

>> SRS051031_a1_ct23890_vs1_6  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  787.0   0.0  3.9e-238  2.9e-234     169     997 .]      20     878 .]       3     878 .] 0.92

>> SAMN05414970_a1_ct129416_vs1_5  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  785.6   0.0    1e-237    8e-234     169     997 .]      20     878 .]       3     878 .] 0.91

>> SAMN10080929_a1_ct2022_10  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  785.4   0.0  1.2e-237  8.9e-234     169     997 .]      20     878 .]       3     878 .] 0.92

>> SAMN05826946_a1_ct4100_7  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  785.3   0.0  1.3e-237    1e-233     169     997 .]      20     878 .]       3     878 .] 0.92

>> SAMN06164584_a1_ct46617_vs1_31  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  785.2   0.0  1.3e-237    1e-233     169     997 .]      20     878 .]       3     878 .] 0.92

>> SRS021948_a1_ct36181_vs1_5  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  766.8   8.3    5e-232  3.8e-228     176     997 .]       3     848 .]       1     848 [] 0.92

>> SAMEA2580142_a1_ct10957_4  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  763.3   0.0  5.5e-231  4.2e-227     163     996 ..      14     879 ..       2     880 .] 0.92

>> SAMN05414975_a1_ct9769_20  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  758.4   1.2  1.7e-229  1.3e-225     173     996 ..      16     867 ..       2     868 .] 0.90

>> SAMN00715140_b1_ct3_29  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  758.4   0.0  1.7e-229  1.3e-225     164     996 ..      15     879 ..       2     880 .] 0.92

>> SAMEA2580196_a1_ct23161_38  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  757.1   0.0  4.1e-229  3.1e-225     164     996 ..      15     879 ..       2     880 .] 0.92

>> SAMN00715264_a1_ct14598_29  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  756.8   0.0  5.1e-229  3.9e-225     175     996 ..       2     877 ..       1     878 [] 0.93

>> SAMN09781715_a1_ct8180_24  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  752.9   0.2  8.1e-228  6.2e-224     161     997 .]      10     879 .]       2     879 .] 0.91

>> SAMN01915207_a1_ct21160_39  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  751.6   0.0    2e-227  1.5e-223     163     997 .]       7     884 .]       3     884 .] 0.90

>> SAMN09781736_a1_ct7113_4  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  751.3   0.5  2.3e-227  1.8e-223     173     996 ..      16     867 ..       2     868 .] 0.89

>> SAMN10080900_a1_ct52370_vs1_10  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  751.3   0.4  2.5e-227  1.9e-223     173     996 ..      16     867 ..       2     868 .] 0.90

>> SAMN10080893_a1_ct2805_vs1_47  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  750.9   0.5  3.2e-227  2.5e-223     160     997 .]       8     878 .]       2     878 .] 0.92

>> SAMN09781741_a1_ct9516_20  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  750.4   0.6  4.6e-227  3.5e-223     173     996 ..      16     867 ..       2     868 .] 0.90

>> SAMN09781776_a1_ct17623_24  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  749.8   0.2  6.9e-227  5.2e-223     161     997 .]      13     897 .]       2     897 .] 0.88

>> SAMN09781697_a1_ct15977_vs1_22  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  748.8   0.9  1.4e-226  1.1e-222     168     996 ..      11     867 ..       2     868 .] 0.89

>> SRS017248_a1_ct361_8  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  745.9   0.1    1e-225  7.7e-222     161     997 .]       9     878 .]       2     878 .] 0.92

>> SRS013158_a1_ct4505_17  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  744.2   0.4  3.3e-225  2.5e-221     161     997 .]       9     878 .]       2     878 .] 0.92

>> SAMEA2737788_a1_ct27058_52  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  732.7   0.0    1e-221  7.8e-218     173     997 .]       4     813 .]       1     813 [] 0.92

>> SAMN00791991_a1_ct19080_vs1_2  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  723.2   0.0  7.2e-219  5.5e-215     171     996 ..      19     881 ..       6     882 .] 0.91

>> SAMN00715211_b1_ct7_9  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  711.7   0.0  2.2e-215  1.7e-211     174     996 ..       4     876 ..       2     877 .] 0.90

>> SAMN05414933_a1_ct182405_vs1_32  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  708.1   0.0  2.6e-214    2e-210     249     996 ..       4     788 ..       1     789 [] 0.93

>> SAMN00990286_a1_ct8424_21  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  701.1   0.1  3.5e-212  2.6e-208     175     996 ..       5     876 ..       2     877 .] 0.90

>> SAMN03418283_a1_ct11742_vs1_23  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  696.4   0.0  9.3e-211  7.1e-207     164     929 ..      15     813 ..       2     815 .] 0.91

>> SAMN11031371_a1_ct6140_29  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  695.0   0.0  2.3e-210  1.8e-206     174     996 ..      17     825 ..       6     826 .] 0.92

>> SAMN11893695_a1_ct10291_19  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  688.7   0.0  1.9e-208  1.5e-204     179     996 ..      26     864 ..       5     865 .] 0.92

>> SAMN00792030_a1_ct14705_vs1_45  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  687.1   1.4    6e-208  4.5e-204     178     997 .]       8     840 .]       1     840 [] 0.92

>> SAMEA2737728_b1_ct63_vs2_44  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  684.7   0.2  3.1e-207  2.4e-203     180     997 .]       9     839 .]       2     839 .] 0.92

>> SAMEA2737815_a1_ct27979_22  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  684.5   0.0  3.6e-207  2.7e-203     175     996 ..      13     821 ..       8     822 .] 0.90

>> SAMN05414913_a1_ct42124_42  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  683.3   0.0  8.2e-207  6.3e-203     175     996 ..      13     821 ..       8     822 .] 0.90

>> SAMN06164731_a1_ct121835_vs1_22  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  682.7   9.0  1.3e-206  9.7e-203     208     996 ..      15     777 ..       4     778 .] 0.88

>> SAMEA2737757_a1_ct33184_vs1_7  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  682.0   0.0  2.1e-206  1.6e-202     175     996 ..      13     821 ..       8     822 .] 0.90

>> SAMN10080898_a1_ct55871_vs1_22  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  681.6   0.0  2.7e-206    2e-202     175     997 .]      13     822 .]       8     822 .] 0.90

>> SRS144000_a1_ct16781_vs1_38  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  681.5   0.1  2.9e-206  2.2e-202     172     996 ..      10     891 ..       3     892 .] 0.88

>> SAMN00792095_a1_ct105332_vs1_43  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  681.4   0.2    3e-206  2.3e-202     180     997 .]       9     839 .]       2     839 .] 0.91

>> SRS011084_a1_ct140720_vs1_13  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  680.2   0.3  7.1e-206  5.5e-202     178     997 .]      11     843 .]       2     843 .] 0.92

>> SAMEA2737767_a1_ct23580_vs1_9  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  680.1   0.6  7.5e-206  5.7e-202     178     997 .]      13     849 .]       7     849 .] 0.90

>> SAMN00792088_a1_ct20808_6  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  678.0   0.0  3.2e-205  2.5e-201     175     997 .]      13     822 .]       8     822 .] 0.90

>> SAMN10080927_a1_ct12579_vs1_21  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  677.0   0.0  6.5e-205  4.9e-201     175     996 ..      13     821 ..       8     822 .] 0.90

>> SAMN00791954_a1_ct5591_40  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  676.9   0.0  7.2e-205  5.5e-201     175     996 ..      13     821 ..       8     822 .] 0.90

>> SRS017139_a1_ct40986_vs1_33  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  676.9   0.0  7.4e-205  5.6e-201     176     997 .]       2     826 .]       1     826 [] 0.89

>> SAMN09781742_a1_ct25274_45  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  674.9   0.0  2.9e-204  2.2e-200     175     996 ..      13     821 ..       8     822 .] 0.89

>> SAMEA3951762_b1_ct1_36  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  674.5   0.0  3.7e-204  2.8e-200     175     996 ..      13     821 ..       8     822 .] 0.90

>> SAMEA2737807_a1_ct21894_27  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  674.2   0.0  4.5e-204  3.5e-200     175     996 ..      13     821 ..       8     822 .] 0.90

>> SAMEA2579914_a1_ct145921_vs1_3  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  671.8   0.0  2.5e-203  1.9e-199     173     996 ..       5     834 ..       1     835 [] 0.90

>> SAMEA2737736_a1_ct50827_vs1_4  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  670.2   0.0  7.6e-203  5.8e-199     175     996 ..      13     821 ..       8     822 .] 0.90

>> SAMEA2737817_a1_ct18614_10  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
