target,accession--target,query,accession--query,E-value,score,bias,E-value--best-domain,score--best-domain,bias--best-domain,exp,reg,clu,ov,env,dom,rep,inc,description
Station125_MXL_ALL_assembly_NODE_483_length_38335_cov_27.471447_8,-,phage-family-interpro-v4,-,8.6e-190,641.2,0.0,9.7e-190,641.1,0.0,1.0,1,0,0,1,1,1,1,-
Station158_MES_ALL_assembly_NODE_1655_length_39198_cov_8.028358_21,-,phage-family-interpro-v4,-,1e-189,641.0,0.0,1.2e-189,640.8,0.0,1.0,1,0,0,1,1,1,1,-
Station123_SUR_ALL_assembly_NODE_279_length_37063_cov_5.021752_6,-,phage-family-interpro-v4,-,1.3e-189,640.6,4.4,1.5e-189,640.5,4.4,1.0,1,0,0,1,1,1,1,-
Station38_DCM_ALL_assembly_NODE_102_length_33762_cov_5.052719_13,-,phage-family-interpro-v4,-,2.4e-189,639.8,0.1,2.8e-189,639.5,0.1,1.0,1,0,0,1,1,1,1,-
Station65_DCM_ALL_assembly_NODE_279_length_50050_cov_19.956556_25,-,phage-family-interpro-v4,-,3.8e-189,639.1,0.0,4.5e-189,638.9,0.0,1.0,1,0,0,1,1,1,1,-
Station78_SUR_ALL_assembly_NODE_248_length_38787_cov_11.949009_26,-,phage-family-interpro-v4,-,4e-189,639.0,0.0,4.5e-189,638.9,0.0,1.0,1,0,0,1,1,1,1,-
Station180_ZZZ_ALL_assembly_NODE_1118_length_43263_cov_48.502754_1,-,phage-family-interpro-v4,-,6e-189,638.5,0.6,7.3e-189,638.2,0.6,1.0,1,0,0,1,1,1,1,-
Station138_DCM_ALL_assembly_NODE_1078_length_12684_cov_2.790086_14,-,phage-family-interpro-v4,-,1.6e-188,637.0,0.1,1.9e-188,636.8,0.1,1.0,1,0,0,1,1,1,1,-
Station125_SUR_ALL_assembly_NODE_433_length_33936_cov_9.912429_3,-,phage-family-interpro-v4,-,4.3e-188,635.6,0.0,5.2e-188,635.3,0.0,1.0,1,0,0,1,1,1,1,-
Station68_MES_COMBINED_FINAL_NODE_857_length_42547_cov_5.419044_14,-,phage-family-interpro-v4,-,8.2e-188,634.7,0.0,1e-187,634.4,0.0,1.0,1,0,0,1,1,1,1,-
Station42_SUR_ALL_assembly_NODE_292_length_37950_cov_30.344953_30,-,phage-family-interpro-v4,-,8.4e-188,634.6,0.0,1e-187,634.3,0.0,1.0,1,0,0,1,1,1,1,-
Station78_SUR_ALL_assembly_NODE_267_length_37118_cov_6.471441_12,-,phage-family-interpro-v4,-,9.9e-188,634.4,4.7,1.1e-187,634.3,4.7,1.0,1,0,0,1,1,1,1,-
Station155_MES_ALL_assembly_NODE_2890_length_29229_cov_4.817714_10,-,phage-family-interpro-v4,-,1.2e-187,634.2,0.0,1.3e-187,634.0,0.0,1.0,1,0,0,1,1,1,1,-
Station168_IZZ_ALL_assembly_NODE_6709_length_16682_cov_3.951825_23,-,phage-family-interpro-v4,-,2.4e-187,633.1,0.0,2.9e-187,632.9,0.0,1.0,1,0,0,1,1,1,1,-
Station158_MES_ALL_assembly_NODE_2416_length_29426_cov_3.662150_24,-,phage-family-interpro-v4,-,3.3e-187,632.7,0.1,3.7e-187,632.5,0.1,1.0,1,0,0,1,1,1,1,-
Station68_MES_DO_NOT_POOL_NODE_870_length_39449_cov_7.238158_28,-,phage-family-interpro-v4,-,3.4e-187,632.7,0.0,4.1e-187,632.4,0.0,1.0,1,0,0,1,1,1,1,-
Station188_DCM_ALL_assembly_NODE_983_length_41958_cov_79.206692_31,-,phage-family-interpro-v4,-,4.8e-187,632.1,0.0,5.4e-187,632.0,0.0,1.0,1,0,0,1,1,1,1,-
Station34_DCM_ALL_assembly_NODE_2275_length_11341_cov_3.752614_10,-,phage-family-interpro-v4,-,4.8e-187,632.1,0.2,5.4e-187,632.0,0.2,1.0,1,0,0,1,1,1,1,-
Station78_DCM_ALL_assembly_NODE_866_length_23650_cov_16.826997_22,-,phage-family-interpro-v4,-,8.6e-187,631.3,0.3,1e-186,631.0,0.3,1.0,1,0,0,1,1,1,1,-
Station78_SUR_ALL_assembly_NODE_1994_length_10067_cov_11.120056_10,-,phage-family-interpro-v4,-,8.6e-187,631.3,0.3,1e-186,631.0,0.3,1.0,1,0,0,1,1,1,1,-
Station102_DCM_ALL_assembly_NODE_1410_length_16490_cov_37.799270_8,-,phage-family-interpro-v4,-,9.7e-187,631.1,0.0,1.2e-186,630.9,0.0,1.0,1,0,0,1,1,1,1,-
Station25_SUR_ALL_assembly_NODE_179_length_47724_cov_26.018209_47,-,phage-family-interpro-v4,-,1.3e-186,630.8,0.6,1.4e-186,630.6,0.6,1.0,1,0,0,1,1,1,1,-
Station137_DCM_ALL_assembly_NODE_788_length_15368_cov_3.375041_6,-,phage-family-interpro-v4,-,1.4e-186,630.6,0.0,1.6e-186,630.4,0.0,1.0,1,0,0,1,1,1,1,-
Station66_SUR_ALL_assembly_NODE_732_length_27166_cov_4.580687_15,-,phage-family-interpro-v4,-,1.4e-186,630.6,0.0,1.6e-186,630.4,0.0,1.0,1,0,0,1,1,1,1,-
Station180_ZZZ_ALL_assembly_NODE_1211_length_40941_cov_14.672944_14,-,phage-family-interpro-v4,-,1.6e-186,630.4,0.1,1.8e-186,630.3,0.1,1.0,1,0,0,1,1,1,1,-
Station125_MXL_ALL_assembly_NODE_505_length_37744_cov_5.614476_22,-,phage-family-interpro-v4,-,2.1e-186,630.0,0.0,2.6e-186,629.7,0.0,1.0,1,0,0,1,1,1,1,-
Station122_SUR_ALL_assembly_NODE_412_length_30395_cov_9.929103_28,-,phage-family-interpro-v4,-,3.9e-186,629.1,0.0,4.8e-186,628.8,0.0,1.0,1,0,0,1,1,1,1,-
Station64_MES_COMBINED_FINAL_NODE_2364_length_22049_cov_7.690052_19,-,phage-family-interpro-v4,-,4.6e-186,628.9,0.0,5.6e-186,628.6,0.0,1.0,1,0,0,1,1,1,1,-
Station66_SUR_ALL_assembly_NODE_381_length_45850_cov_11.613058_36,-,phage-family-interpro-v4,-,5.1e-186,628.8,0.2,5.8e-186,628.6,0.2,1.0,1,0,0,1,1,1,1,-
Station206_MES_ALL_assembly_NODE_1708_length_39679_cov_21.751338_13,-,phage-family-interpro-v4,-,5.9e-186,628.6,0.0,7.2e-186,628.3,0.0,1.0,1,0,0,1,1,1,1,-
Station206_SUR_ALL_assembly_NODE_2472_length_21964_cov_5.111415_19,-,phage-family-interpro-v4,-,5.9e-186,628.6,0.0,7.2e-186,628.3,0.0,1.0,1,0,0,1,1,1,1,-
Station138_MES_COMBINED_FINAL_NODE_1691_length_39210_cov_5.352829_6,-,phage-family-interpro-v4,-,8e-186,628.1,0.0,9.7e-186,627.8,0.0,1.0,1,0,0,1,1,1,1,-
Station41_DCM_ALL_assembly_NODE_1522_length_11276_cov_9.114607_3,-,phage-family-interpro-v4,-,8.1e-186,628.1,0.0,1e-185,627.8,0.0,1.0,1,0,0,1,1,1,1,-
Station201_DCM_ALL_assembly_NODE_6627_length_11979_cov_4.381416_4,-,phage-family-interpro-v4,-,9.2e-186,627.9,0.0,1.1e-185,627.6,0.0,1.0,1,0,0,1,1,1,1,-
Station205_SUR_ALL_assembly_NODE_4218_length_11667_cov_9.095935_12,-,phage-family-interpro-v4,-,9.2e-186,627.9,0.0,1.1e-185,627.6,0.0,1.0,1,0,0,1,1,1,1,-
Station100_MES_ALL_assembly_NODE_144_length_48322_cov_42.132409_40,-,phage-family-interpro-v4,-,1.6e-185,627.1,0.8,1.8e-185,627.0,0.8,1.0,1,0,0,1,1,1,1,-
Station72_MES_ALL_assembly_NODE_355_length_43380_cov_4.997392_9,-,phage-family-interpro-v4,-,3.6e-185,626.0,0.0,4e-185,625.8,0.0,1.0,1,0,0,1,1,1,1,-
Station23_DCM_ALL_assembly_NODE_2669_length_10199_cov_4.280757_4,-,phage-family-interpro-v4,-,5.1e-185,625.4,7.7,6.1e-185,625.2,7.7,1.0,1,0,0,1,1,1,1,-
Station100_SUR_ALL_assembly_NODE_678_length_19739_cov_14.952499_15,-,phage-family-interpro-v4,-,1.2e-184,624.2,0.0,1.4e-184,624.0,0.0,1.0,1,0,0,1,1,1,1,-
Station78_SUR_ALL_assembly_NODE_270_length_36868_cov_7.260805_4,-,phage-family-interpro-v4,-,1.2e-184,624.2,0.3,1.4e-184,624.0,0.3,1.0,1,0,0,1,1,1,1,-
Station82_DCM_COMBINED_FINAL_NODE_1276_length_26534_cov_8.485517_26,-,phage-family-interpro-v4,-,1.7e-184,623.7,0.0,1.9e-184,623.5,0.0,1.0,1,0,0,1,1,1,1,-
Station82_SUR_COMBINED_FINAL_NODE_975_length_30767_cov_11.854194_27,-,phage-family-interpro-v4,-,1.7e-184,623.7,0.0,1.9e-184,623.5,0.0,1.0,1,0,0,1,1,1,1,-
Station52_SUR_ALL_assembly_NODE_192_length_34439_cov_20.614443_29,-,phage-family-interpro-v4,-,2e-184,623.5,0.0,2.4e-184,623.2,0.0,1.0,1,0,0,1,1,1,1,-
Station100_SUR_ALL_assembly_NODE_210_length_38971_cov_5.585980_12,-,phage-family-interpro-v4,-,2.3e-184,623.3,0.0,2.8e-184,623.0,0.0,1.0,1,0,0,1,1,1,1,-
Station58_DCM_ALL_assembly_NODE_1125_length_15175_cov_5.612302_13,-,phage-family-interpro-v4,-,2.6e-184,623.1,0.0,3.1e-184,622.9,0.0,1.0,1,0,0,1,1,1,1,-
Station155_DCM_ALL_assembly_NODE_1225_length_43316_cov_22.460253_23,-,phage-family-interpro-v4,-,3e-184,622.9,0.0,3.3e-184,622.7,0.0,1.0,1,0,0,1,1,1,1,-
Station22_SUR_ALL_assembly_NODE_515_length_31116_cov_3.493191_20,-,phage-family-interpro-v4,-,3.9e-184,622.5,0.0,4.6e-184,622.3,0.0,1.0,1,0,0,1,1,1,1,-
Station111_DCM_ALL_assembly_NODE_1875_length_13871_cov_9.361610_13,-,phage-family-interpro-v4,-,4.5e-184,622.3,0.2,5e-184,622.2,0.2,1.0,1,0,0,1,1,1,1,-
Station22_SUR_ALL_assembly_NODE_2770_length_12034_cov_4.868269_13,-,phage-family-interpro-v4,-,5.8e-184,621.9,0.1,7.2e-184,621.6,0.1,1.0,1,0,0,1,1,1,1,-
Station205_MES_ALL_assembly_NODE_775_length_40289_cov_6.315653_34,-,phage-family-interpro-v4,-,6.1e-184,621.9,0.0,7.4e-184,621.6,0.0,1.0,1,0,0,1,1,1,1,-
Station102_DCM_ALL_assembly_NODE_397_length_34854_cov_24.322279_26,-,phage-family-interpro-v4,-,6.1e-184,621.9,0.0,7.2e-184,621.6,0.0,1.0,1,0,0,1,1,1,1,-
Station64_DCM_ALL_assembly_NODE_1258_length_13173_cov_15.965010_5,-,phage-family-interpro-v4,-,7.9e-184,621.5,0.0,8.8e-184,621.3,0.0,1.0,1,0,0,1,1,1,1,-
Station180_SUR_ALL_assembly_NODE_2251_length_39908_cov_8.259679_19,-,phage-family-interpro-v4,-,8e-184,621.5,0.0,9.8e-184,621.2,0.0,1.0,1,0,0,1,1,1,1,-
Station68_DCM_ALL_assembly_NODE_724_length_18091_cov_3.656520_20,-,phage-family-interpro-v4,-,1.4e-183,620.7,0.0,1.7e-183,620.4,0.0,1.0,1,0,0,1,1,1,1,-
Station23_DCM_ALL_assembly_NODE_1185_length_16202_cov_3.613117_21,-,phage-family-interpro-v4,-,1.6e-183,620.5,0.0,1.9e-183,620.2,0.0,1.0,1,0,0,1,1,1,1,-
Station155_MES_ALL_assembly_NODE_6988_length_15468_cov_13.665412_12,-,phage-family-interpro-v4,-,1.8e-183,620.3,0.0,2.2e-183,620.0,0.0,1.0,1,0,0,1,1,1,1,-
Station205_MES_ALL_assembly_NODE_1461_length_28119_cov_4.126425_13,-,phage-family-interpro-v4,-,1.9e-183,620.2,0.1,2.2e-183,620.1,0.1,1.0,1,0,0,1,1,1,1,-
Station64_MES_COMBINED_FINAL_NODE_1075_length_39245_cov_7.182521_14,-,phage-family-interpro-v4,-,2.1e-183,620.1,0.0,2.4e-183,619.9,0.0,1.0,1,0,0,1,1,1,1,-
Station138_MES_COMBINED_FINAL_NODE_1763_length_38146_cov_4.051456_24,-,phage-family-interpro-v4,-,2.1e-183,620.1,0.0,2.6e-183,619.8,0.0,1.0,1,0,0,1,1,1,1,-
Station206_SUR_ALL_assembly_NODE_1991_length_25486_cov_14.269081_13,-,phage-family-interpro-v4,-,2.6e-183,619.8,0.0,2.9e-183,619.6,0.0,1.0,1,0,0,1,1,1,1,-
Station100_SUR_ALL_assembly_NODE_1326_length_11877_cov_22.272120_6,-,phage-family-interpro-v4,-,3.8e-183,619.3,0.2,4.2e-183,619.1,0.2,1.0,1,0,0,1,1,1,1,-
Station41_DCM_ALL_assembly_NODE_1521_length_11283_cov_13.225953_15,-,phage-family-interpro-v4,-,4.6e-183,619.0,0.0,5.7e-183,618.7,0.0,1.0,1,0,0,1,1,1,1,-
Station111_DCM_ALL_assembly_NODE_466_length_36375_cov_24.821806_12,-,phage-family-interpro-v4,-,5.6e-183,618.7,0.0,6.7e-183,618.4,0.0,1.0,1,0,0,1,1,1,1,-
Station206_MES_ALL_assembly_NODE_2536_length_29651_cov_5.564367_9,-,phage-family-interpro-v4,-,5.7e-183,618.7,0.0,6.4e-183,618.5,0.0,1.0,1,0,0,1,1,1,1,-
Station168_IZZ_ALL_assembly_NODE_6686_length_16734_cov_5.550273_19,-,phage-family-interpro-v4,-,8.2e-183,618.1,0.0,9.1e-183,618.0,0.0,1.0,1,0,0,1,1,1,1,-
Station206_SUR_ALL_assembly_NODE_1387_length_32042_cov_22.901741_27,-,phage-family-interpro-v4,-,1e-182,617.8,0.0,1.1e-182,617.7,0.0,1.0,1,0,0,1,1,1,1,-
Station193_SUR_ALL_assembly_NODE_637_length_43580_cov_5.977025_7,-,phage-family-interpro-v4,-,1.1e-182,617.7,0.1,1.4e-182,617.4,0.1,1.0,1,0,0,1,1,1,1,-
Station138_MES_COMBINED_FINAL_NODE_6193_length_13014_cov_10.902616_12,-,phage-family-interpro-v4,-,1.2e-182,617.6,0.0,1.5e-182,617.3,0.0,1.0,1,0,0,1,1,1,1,-
Station158_MES_ALL_assembly_NODE_715_length_74147_cov_33.645940_44,-,phage-family-interpro-v4,-,2.1e-182,616.8,0.0,2.3e-182,616.6,0.0,1.0,1,0,0,1,1,1,1,-
Station158_MES_ALL_assembly_NODE_715_length_74147_cov_33.645940_7,-,phage-family-interpro-v4,-,2.1e-182,616.8,0.0,2.3e-182,616.6,0.0,1.0,1,0,0,1,1,1,1,-
Station205_SUR_ALL_assembly_NODE_1243_length_27795_cov_10.472675_27,-,phage-family-interpro-v4,-,2.5e-182,616.5,0.0,2.8e-182,616.3,0.0,1.0,1,0,0,1,1,1,1,-
Station42_DCM_ALL_assembly_NODE_296_length_35648_cov_187.459023_19,-,phage-family-interpro-v4,-,2.7e-182,616.4,0.2,3.1e-182,616.2,0.2,1.0,1,0,0,1,1,1,1,-
Station124_MXL_ALL_assembly_NODE_1338_length_17307_cov_3.022316_8,-,phage-family-interpro-v4,-,2.8e-182,616.4,0.0,3.1e-182,616.2,0.0,1.0,1,0,0,1,1,1,1,-
Station188_DCM_ALL_assembly_NODE_950_length_42732_cov_6.229327_14,-,phage-family-interpro-v4,-,2.9e-182,616.3,0.2,3.3e-182,616.1,0.2,1.0,1,0,0,1,1,1,1,-
Station209_MES_ALL_assembly_NODE_8144_length_12656_cov_2.120149_13,-,phage-family-interpro-v4,-,4.7e-182,615.6,0.0,5.6e-182,615.4,0.0,1.0,1,0,0,1,1,1,1,-
Station210_MES_ALL_assembly_NODE_1114_length_44565_cov_8.265401_37,-,phage-family-interpro-v4,-,4.7e-182,615.6,0.0,5.6e-182,615.4,0.0,1.0,1,0,0,1,1,1,1,-
Station56_SUR_ALL_assembly_NODE_258_length_37718_cov_6.012692_13,-,phage-family-interpro-v4,-,4.8e-182,615.6,4.1,5.8e-182,615.3,4.1,1.0,1,0,0,1,1,1,1,-
Station68_DCM_ALL_assembly_NODE_147_length_39431_cov_11.643793_20,-,phage-family-interpro-v4,-,5e-182,615.5,0.0,6.3e-182,615.2,0.0,1.0,1,0,0,1,1,1,1,-
Station138_DCM_ALL_assembly_NODE_173_length_31809_cov_6.869434_34,-,phage-family-interpro-v4,-,1.2e-181,614.3,0.0,1.3e-181,614.2,0.0,1.0,1,0,0,1,1,1,1,-
Station23_DCM_ALL_assembly_NODE_157_length_38529_cov_49.529163_20,-,phage-family-interpro-v4,-,1.2e-181,614.2,0.6,1.4e-181,614.1,0.6,1.0,1,0,0,1,1,1,1,-
Station82_DCM_COMBINED_FINAL_NODE_706_length_38670_cov_32.045086_16,-,phage-family-interpro-v4,-,1.4e-181,614.1,4.8,1.7e-181,613.8,4.8,1.0,1,0,0,1,1,1,1,-
Station56_SUR_ALL_assembly_NODE_614_length_24368_cov_5.733311_11,-,phage-family-interpro-v4,-,1.4e-181,614.1,0.4,1.7e-181,613.8,0.4,1.0,1,0,0,1,1,1,1,-
Station100_SUR_ALL_assembly_NODE_1503_length_10777_cov_53.966424_8,-,phage-family-interpro-v4,-,1.5e-181,614.0,0.0,1.7e-181,613.8,0.0,1.0,1,0,0,1,1,1,1,-
Station123_MXL_ALL_assembly_NODE_546_length_35146_cov_5.132741_33,-,phage-family-interpro-v4,-,2e-181,613.6,0.0,2.4e-181,613.3,0.0,1.0,1,0,0,1,1,1,1,-
Station23_DCM_ALL_assembly_NODE_905_length_18670_cov_3.235294_15,-,phage-family-interpro-v4,-,2e-181,613.5,0.0,2.4e-181,613.3,0.0,1.0,1,0,0,1,1,1,1,-
Station72_DCM_ALL_assembly_NODE_1239_length_15731_cov_5.309773_16,-,phage-family-interpro-v4,-,2.6e-181,613.2,0.0,2.9e-181,613.0,0.0,1.0,1,0,0,1,1,1,1,-
Station42_SUR_ALL_assembly_NODE_2168_length_10209_cov_3.737443_4,-,phage-family-interpro-v4,-,2.8e-181,613.1,0.1,3.1e-181,612.9,0.1,1.0,1,0,0,1,1,1,1,-
Station210_SUR_ALL_assembly_NODE_12066_length_10881_cov_4.865694_7,-,phage-family-interpro-v4,-,4e-181,612.5,0.0,5e-181,612.2,0.0,1.0,1,0,0,1,1,1,1,-
Station65_DCM_ALL_assembly_NODE_1709_length_15448_cov_7.053206_9,-,phage-family-interpro-v4,-,5.1e-181,612.2,0.0,5.7e-181,612.0,0.0,1.0,1,0,0,1,1,1,1,-
Station78_MES_COMBINED_FINAL_NODE_6576_length_10174_cov_5.116711_5,-,phage-family-interpro-v4,-,6.2e-181,611.9,0.0,6.9e-181,611.8,0.0,1.0,1,0,0,1,1,1,1,-
Station123_MXL_ALL_assembly_NODE_3210_length_11312_cov_30.372124_12,-,phage-family-interpro-v4,-,6.2e-181,611.9,0.1,7e-181,611.7,0.1,1.0,1,0,0,1,1,1,1,-
Station124_MXL_ALL_assembly_NODE_307_length_41217_cov_49.980322_27,-,phage-family-interpro-v4,-,6.2e-181,611.9,0.1,7e-181,611.7,0.1,1.0,1,0,0,1,1,1,1,-
Station125_MXL_ALL_assembly_NODE_395_length_41256_cov_9.806024_27,-,phage-family-interpro-v4,-,6.2e-181,611.9,0.1,7e-181,611.7,0.1,1.0,1,0,0,1,1,1,1,-
Station52_SUR_ALL_assembly_NODE_450_length_23943_cov_4.355827_7,-,phage-family-interpro-v4,-,8.2e-181,611.5,0.3,9.8e-181,611.3,0.3,1.0,1,0,0,1,1,1,1,-
Station52_DCM_ALL_assembly_NODE_153_length_39618_cov_8.300862_9,-,phage-family-interpro-v4,-,8.5e-181,611.5,0.0,1e-180,611.2,0.0,1.0,1,0,0,1,1,1,1,-
Station155_DCM_ALL_assembly_NODE_2908_length_25045_cov_3.377951_11,-,phage-family-interpro-v4,-,1.1e-180,611.1,0.0,1.2e-180,611.0,0.0,1.0,1,0,0,1,1,1,1,-
Station65_SUR_ALL_assembly_NODE_284_length_40741_cov_7.424421_27,-,phage-family-interpro-v4,-,1.2e-180,610.9,0.3,1.4e-180,610.8,0.3,1.0,1,0,0,1,1,1,1,-
Station205_MES_ALL_assembly_NODE_6240_length_11354_cov_3.399239_11,-,phage-family-interpro-v4,-,1.3e-180,610.9,0.0,1.4e-180,610.7,0.0,1.0,1,0,0,1,1,1,1,-
Station155_DCM_ALL_assembly_NODE_5388_length_15380_cov_8.326395_17,-,phage-family-interpro-v4,-,1.6e-180,610.6,3.1,1.3e-175,594.3,0.1,2.0,2,0,0,2,2,2,2,-
Station206_SUR_ALL_assembly_NODE_1035_length_37667_cov_79.237398_24,-,phage-family-interpro-v4,-,1.8e-180,610.4,0.1,2.1e-180,610.1,0.1,1.0,1,0,0,1,1,1,1,-
Station158_DCM_ALL_assembly_NODE_1693_length_37110_cov_110.510269_26,-,phage-family-interpro-v4,-,1.8e-180,610.4,0.1,2.2e-180,610.1,0.1,1.0,1,0,0,1,1,1,1,-
Station158_SUR_ALL_assembly_NODE_1954_length_38379_cov_92.326062_17,-,phage-family-interpro-v4,-,1.8e-180,610.4,0.1,2.2e-180,610.1,0.1,1.0,1,0,0,1,1,1,1,-
Station209_SUR_ALL_assembly_NODE_2015_length_31931_cov_27.833480_9,-,phage-family-interpro-v4,-,1.8e-180,610.4,0.1,2.2e-180,610.1,0.1,1.0,1,0,0,1,1,1,1,-
Station189_MES_ALL_assembly_NODE_1097_length_41578_cov_14.238205_16,-,phage-family-interpro-v4,-,2.1e-180,610.2,0.0,2.5e-180,609.9,0.0,1.0,1,0,0,1,1,1,1,-
Station46_SUR_ALL_assembly_NODE_326_length_38380_cov_16.910294_41,-,phage-family-interpro-v4,-,2.6e-180,609.9,0.0,3.1e-180,609.6,0.0,1.0,1,0,0,1,1,1,1,-
Station39_DCM_ALL_assembly_NODE_829_length_11852_cov_10.485039_24,-,phage-family-interpro-v4,-,2.8e-180,609.8,2.9,3.1e-180,609.6,2.9,1.0,1,0,0,1,1,1,1,-
Station72_DCM_ALL_assembly_NODE_1538_length_13631_cov_12.125516_4,-,phage-family-interpro-v4,-,2.8e-180,609.7,0.1,3.1e-180,609.6,0.1,1.0,1,0,0,1,1,1,1,-
Station208_SUR_ALL_assembly_NODE_3568_length_13698_cov_8.336583_11,-,phage-family-interpro-v4,-,2.9e-180,609.7,0.1,3.4e-180,609.5,0.1,1.0,1,0,0,1,1,1,1,-
Station41_DCM_ALL_assembly_NODE_482_length_21890_cov_35.859629_20,-,phage-family-interpro-v4,-,3.4e-180,609.5,2.0,4.2e-180,609.2,2.0,1.0,1,0,0,1,1,1,1,-
Station194_SUR_ALL_assembly_NODE_2567_length_16532_cov_3.566001_12,-,phage-family-interpro-v4,-,3.7e-180,609.3,0.0,4.2e-180,609.2,0.0,1.0,1,0,0,1,1,1,1,-
Station206_SUR_ALL_assembly_NODE_2759_length_20457_cov_4.112636_21,-,phage-family-interpro-v4,-,4.3e-180,609.1,0.1,5.2e-180,608.8,0.1,1.0,1,0,0,1,1,1,1,-
Station158_DCM_ALL_assembly_NODE_6402_length_13528_cov_6.052698_3,-,phage-family-interpro-v4,-,4.4e-180,609.1,1.9,4.9e-180,608.9,1.9,1.0,1,0,0,1,1,1,1,-
Station39_DCM_ALL_assembly_NODE_42_length_40818_cov_26.937787_12,-,phage-family-interpro-v4,-,6.3e-180,608.6,0.0,7.9e-180,608.3,0.0,1.0,1,0,0,1,1,1,1,-
Station173_DCM_ALL_assembly_NODE_2447_length_33939_cov_5.053772_13,-,phage-family-interpro-v4,-,1e-179,607.9,0.0,1.2e-179,607.6,0.0,1.0,1,0,0,1,1,1,1,-
Station58_DCM_ALL_assembly_NODE_2004_length_10567_cov_4.173231_13,-,phage-family-interpro-v4,-,1.1e-179,607.8,1.0,1.2e-179,607.6,1.0,1.0,1,0,0,1,1,1,1,-
Station65_DCM_ALL_assembly_NODE_2863_length_10745_cov_4.869598_11,-,phage-family-interpro-v4,-,1.1e-179,607.7,0.2,1.3e-179,607.6,0.2,1.0,1,0,0,1,1,1,1,-
Station155_MES_ALL_assembly_NODE_9009_length_12725_cov_4.696606_13,-,phage-family-interpro-v4,-,1.3e-179,607.5,0.1,1.6e-179,607.2,0.1,1.0,1,0,0,1,1,1,1,-
Station189_DCM_ALL_assembly_NODE_4812_length_13450_cov_4.122135_15,-,phage-family-interpro-v4,-,1.4e-179,607.5,0.0,1.7e-179,607.1,0.0,1.0,1,0,0,1,1,1,1,-
Station102_SUR_ALL_assembly_NODE_249_length_43780_cov_19.544494_41,-,phage-family-interpro-v4,-,1.5e-179,607.3,0.0,1.9e-179,607.0,0.0,1.0,1,0,0,1,1,1,1,-
Station22_SUR_ALL_assembly_NODE_1498_length_17561_cov_9.710214_18,-,phage-family-interpro-v4,-,1.7e-179,607.2,0.0,2e-179,606.9,0.0,1.0,1,0,0,1,1,1,1,-
Station23_DCM_ALL_assembly_NODE_2464_length_10705_cov_2.840282_11,-,phage-family-interpro-v4,-,1.7e-179,607.2,0.0,2e-179,606.9,0.0,1.0,1,0,0,1,1,1,1,-
Station25_SUR_ALL_assembly_NODE_199_length_45369_cov_8.367877_44,-,phage-family-interpro-v4,-,1.7e-179,607.2,0.0,2e-179,606.9,0.0,1.0,1,0,0,1,1,1,1,-
Station58_DCM_ALL_assembly_NODE_104_length_45231_cov_9.546396_32,-,phage-family-interpro-v4,-,1.7e-179,607.1,0.2,1.9e-179,607.0,0.2,1.0,1,0,0,1,1,1,1,-
Station65_DCM_ALL_assembly_NODE_2989_length_10457_cov_4.585753_5,-,phage-family-interpro-v4,-,2.3e-179,606.7,0.0,2.8e-179,606.4,0.0,1.0,1,0,0,1,1,1,1,-
Station180_ZZZ_ALL_assembly_NODE_5257_length_14265_cov_3.510415_12,-,phage-family-interpro-v4,-,2.6e-179,606.5,0.2,3.2e-179,606.3,0.2,1.0,1,0,0,1,1,1,1,-
Station209_MES_ALL_assembly_NODE_1859_length_39128_cov_4.990914_33,-,phage-family-interpro-v4,-,2.7e-179,606.5,0.1,3e-179,606.3,0.1,1.0,1,0,0,1,1,1,1,-
Station123_MXL_ALL_assembly_NODE_1141_length_24019_cov_20.569437_22,-,phage-family-interpro-v4,-,3.5e-179,606.1,0.0,4.3e-179,605.8,0.0,1.0,1,0,0,1,1,1,1,-
Station206_SUR_ALL_assembly_NODE_6959_length_10503_cov_21.495119_4,-,phage-family-interpro-v4,-,4e-179,605.9,0.1,4.5e-179,605.8,0.1,1.0,1,0,0,1,1,1,1,-
Station193_SUR_ALL_assembly_NODE_1037_length_31791_cov_5.856283_11,-,phage-family-interpro-v4,-,4.4e-179,605.8,0.3,5e-179,605.6,0.3,1.0,1,0,0,1,1,1,1,-
Station208_SUR_ALL_assembly_NODE_5550_length_10003_cov_2.844793_3,-,phage-family-interpro-v4,-,4.7e-179,605.7,0.1,5.3e-179,605.5,0.1,1.0,1,0,0,1,1,1,1,-
Station100_DCM_ALL_assembly_NODE_808_length_24069_cov_74.628259_27,-,phage-family-interpro-v4,-,6.8e-179,605.2,0.9,7.6e-179,605.0,0.9,1.0,1,0,0,1,1,1,1,-
Station111_DCM_ALL_assembly_NODE_1242_length_19741_cov_86.427106_5,-,phage-family-interpro-v4,-,6.8e-179,605.2,0.9,7.6e-179,605.0,0.9,1.0,1,0,0,1,1,1,1,-
Station72_DCM_ALL_assembly_NODE_651_length_23342_cov_13.919011_17,-,phage-family-interpro-v4,-,7e-179,605.1,3.2,7.9e-179,605.0,3.2,1.0,1,0,0,1,1,1,1,-
Station23_DCM_ALL_assembly_NODE_99_length_44545_cov_6.837829_36,-,phage-family-interpro-v4,-,9.3e-179,604.7,0.0,1.1e-178,604.5,0.0,1.0,1,0,0,1,1,1,1,-
